rt_ref_link_id,rt_ref_link_id_old,lang,lex_ref_link_id,ref_id,ref_rt_index,word_id,ref_wd_index,reflex,category,gloss_orig,gloss_eng,questionable,notes,expanded_notes,original_text,created_by,last_updated_by,last_updated,rt_master_id,derivation,rt_index,orig_lang_abbrev_raw,lang_map_status
2311.0,,,64232,pok,,,45022,faran,,fahren,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1485.0,ahd. ags. ,conflict
2311.0,,,64256,pok,,,45046,fart,,Fahrt,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1485.0,ahd. mhd. ,conflict
2311.0,,,64275,pok,,,45065,rit,,Furt,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1485.0,acymr. corn. ,conflict
2311.0,,,64283,pok,,,45073,farn,,Farnkraut (*Federkraut),,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1485.0,as. ahd. ,conflict
2311.0,,,64414,pok,,,45204,orn,,"Morden, Zerstören",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1489.0,mir. cymr.,conflict
2321.0,,,64674,pok,,,45464,pochva,,Schwanz,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1503.0,čech.-poln. ,conflict
2346.0,,,64960,pok,,,45750,πυρσός,,feuerrot,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1514.0,gr. poet.,conflict
2346.0,,,64966,pok,,,45756,fiur,,Feuer,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1514.0,ahd. as. afries. ,conflict
2347.0,,,65011,pok,,,45801,patre,,Vater,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1516.0,mars.-lat.,conflict
2349.0,,,65117,pok,,,45907,flappen,,"schlagen, klatschen, schwatzen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1523.0,ndd. mengl.,conflict
2357.0,,,65175,pok,,,45965,πλάγος ,,Seite,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1524.0,gr. herakl.,conflict
2357.0,,,65176,pok,,,45966,τὰ πλάγια,,"die Seiten, Flanken",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1524.0,gr. herakl.,conflict
2357.0,,,65177,pok,,,45967,πλάγιος,,"(*die Seite zuwendend =) quer, schief",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1524.0,gr. herakl.,conflict
2357.0,,,65191,pok,,,45981,flecken,,"Brett, Bohle",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1524.0,tirol.-kärnt.,conflict
2366.0,,,65271,pok,,,46061,ledan,,breit,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1526.0,bret. corn. ,conflict
2368.0,,,65279,pok,,,46069,flunder,,Flunder,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1526.0,mhd. nd. ,conflict
2368.0,,,65312,pok,,,46102,flett,,Fußboden im Haus,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1526.0,aisl.-ags. ,conflict
2368.0,,,65322,pok,,,46112,flas,,"Schinn, Schuppe",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1527.0,isl. aschwed.,conflict
2382.0,,,65524,pok,,,46314,fly,,"Moor, Pfütze",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1531.0,schwed. norw. ,conflict
2391.0,,,65732,pok,,,46522,palъcъ ,,Daumen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1541.0,aruss.-ksl.,conflict
2391.0,,,65801,pok,,,46591,ποτί ,,"πρός; gegen - hin, gegen, gegenüber; an, zu; an - hin, von-",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1544.0,hom. böot. lak.,conflict
2237.0,,,65931,pok,,,46721,frī,,"frei, los, frei von",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1549.0,ahd. as. ,conflict
2406.0,,,65979,pok,,,46769,frak,,"schnell, mutig",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1550.0,norw. schwed. dial. ,conflict
2410.0,,,66071,pok,,,46861,frost,,Frost,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1554.0,ahd. as. ,conflict
2416.0,,,66218,pok,,,47008,pysk ,,"Schnauze, Maul mit dicken Lippen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1561.0,čech. poln.,conflict
2420.0,,,66272,pok,,,47062,fūl,,faul,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1562.0,ags. ahd. ,conflict
2422.0,,,66304,pok,,,47094,puch,,"Flaumfedern, Daunen, feines wolliges Haar an Tieren",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1564.0,russ. poln.,conflict
2424.0,,,66308,pok,,,47098,o-puš,,Schwanz,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1564.0,čech. nsorb. ,conflict
2424.0,,,66309,pok,,,47099,opyš,,Schwanz,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1564.0,čech. nsorb. ,conflict
2362.0,,,66530,pok,,,47320,ὀργυιή,,Klafter,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1588.0,ion. ep. ,conflict
2362.0,,,66547,pok,,,47337,ῥογός,,Getreidescheune,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1588.0,gr. sizil. ,conflict
2440.0,,,66588,pok,,,47378,reht,,"recht, gerade",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1588.0,as. ahd. ,conflict
2442.0,,,66610,pok,,,47400,rak,,"gerade, recht",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1588.0,fries. mnd. ,conflict
2451.0,,,66655,pok,,,47445,rinc,,Mann,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1588.0,as. ags. ,conflict
2470.0,,,66832,pok,,,47622,ribyj,,bunt,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1592.0,russ. klr.,conflict
2470.0,,,66888,pok,,,47678,rā-,,geben,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1594.0,ai. av.,conflict
2470.0,,,66919,pok,,,47709,ridder,,Reiter,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1600.0,afries. mnd. ,conflict
2475.0,,,66965,pok,,,47755,ve-rēdus,,Beipferd,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1600.0,mlat.-gall.,conflict
2475.0,,,66966,pok,,,47756,para-ve-rēdus,,Beipferd,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1600.0,mlat.-gall.,conflict
2485.0,,,67158,pok,,,47948,rump,,Rumpf (*abgehacktes Stück),,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1612.0,md. mnd. ,conflict
2490.0,,,67174,pok,,,47964,runde,,Wundschorf,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1613.0,mnl. hess.,conflict
2511.0,,,67414,pok,,,48204,rūn,,"Wallach, Gaul",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1622.0,mnd. mndl.,conflict
2511.0,,,67415,pok,,,48205,rūne,,"Wallach, Gaul",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1622.0,mnd. mndl.,conflict
2514.0,,,67444,pok,,,48234,roufen,,rupfen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1622.0,ahd. mhd. ,conflict
2522.0,,,67513,pok,,,48303,rūh,,"rauh, behaart; ungebildet",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1622.0,ahd. ags.,conflict
2529.0,,,67667,pok,,,48457,rok,,"Stieben, Treiben, Sturm",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1625.0,isl. norw. ,conflict
2529.0,,,67782,pok,,,48572,rōɣan,,(ausgelassene) Butter,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1627.0,mpers. npers.,conflict
2529.0,,,67792,pok,,,48582,Rüster,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1628.0,mhd. nhd. ,conflict
2529.0,,,67818,pok,,,48608,rūm,,"geräumig; Raum, Zeitraum, Gelegenheit (m.)",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1631.0,afries. ags.,conflict
2529.0,,,67853,pok,,,48643,rocc,,Rock,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1635.0,ags. as. ,conflict
2539.0,,,67956,pok,,,48746,sēr,,schmerzerregend,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1640.0,ahd. as. afries. ,conflict
2539.0,,,67961,pok,,,48751,sēr ,,Schmerz,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1640.0,ahd. as. afries.,conflict
2539.0,,,67976,pok,,,48766,sēo,,See,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1640.0,as. ahd. ,conflict
2542.0,,,68061,pok,,,48851,salt,,Salz,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1643.0,got. aisl. as.,conflict
2560.0,,,68238,pok,,,49028,sáulė,,Sonne,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1651.0,lit. lett.,conflict
2564.0,,,68311,pok,,,49101,swās,,"lieb, traut",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1652.0,ahd. as. ,conflict
2569.0,,,68415,pok,,,49205,sō,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1652.0,as. ahd. nnd. ,conflict
2569.0,,,68433,pok,,,49223,had- ,,sich setzen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1653.0,av. ap. ,conflict
2577.0,,,68482,pok,,,49272,sess ,,Sitz,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1653.0,aisl. ags. ,conflict
2577.0,,,68494,pok,,,49284,hadiš-,,"Wohnsitz, Palast",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1653.0,av. apers. ,conflict
847.0,,,68568,pok,,,49358,sōt,,Ruß,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1653.0,aisl. ags. ,conflict
847.0,,,68590,pok,,,49380,nest,,Nest,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1653.0,ahd. ags. ,conflict
2580.0,,,68717,pok,,,49507,hael,,"cordial, généreux",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1656.0,cymr. mbret.,conflict
2580.0,,,68780,pok,,,49570,sāmo,,Same,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1659.0,ahd. as. ,conflict
2580.0,,,68786,pok,,,49576,had,,Same,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1659.0,cymr. bret. ,conflict
2580.0,,,68836,pok,,,49626,hir,,lang,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1659.0,cymr. corn. bret. ,conflict
2587.0,,,68938,pok,,,49728,hud,,Zauber,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1660.0,cymr. bret.,conflict
2587.0,,,68986,pok,,,49776,ἤν-εικα,,ἤνεγκα,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1662.0,ep. ion. ,conflict
2590.0,,,69014,pok,,,49804,sīgan,,"tröpfelnd fallen, sinken, fließen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1663.0,ahd. as. ags. ,conflict
2591.0,,,69018,pok,,,49808,sil,,Seite,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1663.0,norw.-schwed. ,conflict
2591.0,,,69019,pok,,,49809,sila ,,seihen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1663.0,norw.-schwed. ,conflict
2593.0,,,69063,pok,,,49853,sēver ,,"Schleim, Geifer",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1664.0,mnd. afries.,conflict
2601.0,,,69245,pok,,,50035,hep,,ohne,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1668.0,cymr. bret.,conflict
2604.0,,,69303,pok,,,50093,saga,,"Aussage, Erzählung",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1669.0,aisl. ahd.,conflict
2608.0,,,69370,pok,,,50160,syll,,"Grundbalken, Schwelle",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1671.0,ags. aisl.,conflict
2613.0,,,69524,pok,,,50314,salbōn,,salben,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1679.0,got. ahd.,conflict
2615.0,,,69560,pok,,,50350,hanter,,Hälfte,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1681.0,corn. bret. ,conflict
2619.0,,,69631,pok,,,50421,sum,,"quidam, nonnullus",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1681.0,as. ags. ahd.,conflict
2620.0,,,69651,pok,,,50441,ha(m)-,,mit,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1681.0,av. ap. ,conflict
2620.0,,,69669,pok,,,50459,hama-,,"gleich, derselbe",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1681.0,av. ap. ,conflict
2639.0,,,69836,pok,,,50626,sinkan,,sinken,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1686.0,as. ahd. ,conflict
2639.0,,,69837,pok,,,50627,sinken,,sinken,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1686.0,as. ahd. ,conflict
2639.0,,,69838,pok,,,50628,sakka,,sinken,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1686.0,dän.-norw.,conflict
2639.0,,,69851,pok,,,50641,singan,,singen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1687.0,ags. ahd. as.,conflict
2639.0,,,69852,pok,,,50642,singen,,singen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1687.0,ags. ahd. as.,conflict
2639.0,,,69855,pok,,,50645,sang,,"Gesang, Lied",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1687.0,ags. ahd. as.,conflict
2639.0,,,69924,pok,,,50714,hen,,senex,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1690.0,acymr. corn. bret.,conflict
2639.0,,,69951,pok,,,50741,hent,,Weg,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1691.0,mbret. nbret.,conflict
2639.0,,,70007,pok,,,50797,sibun,,sieben,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1693.0,got. ahd.,conflict
2642.0,,,70076,pok,,,50866,Szar-upa,,FlN ,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1694.0,lit.-poln. ,conflict
2650.0,,,70145,pok,,,50935,saro,,"Rüstung; Kunstfertigkeit, List",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1697.0,ahd. as. ,conflict
2654.0,,,70243,pok,,,51033,sūgan,,saugen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1701.0,ags. as. ahd.,conflict
2654.0,,,70257,pok,,,51047,sulà,,abfließender Baumsaft,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1701.0,lit. lett.,conflict
2654.0,,,70261,pok,,,51051,sol,,"Schlamm, Pfütze",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1701.0,ahd. mnd.,conflict
2659.0,,,70317,pok,,,51107,sunu,,Sohn,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1702.0,ahd. ags.,conflict
2662.0,,,70362,pok,,,51152,sieden,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1704.0,mhd. nhd. ,conflict
2665.0,,,70419,pok,,,51209,šúrin,,Bruder der Frau,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1708.0,aruss. russ. ,conflict
2672.0,,,70532,pok,,,51322,scīnan ,,"scheinen, leuchten, glänzen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1713.0,ahd. ags. ,conflict
2672.0,,,70538,pok,,,51328,scima,,Schatten,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1713.0,ags. as. ,conflict
2672.0,,,70545,pok,,,51335,scīmo,,"Licht, Glanz",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1713.0,ahd. as. ,conflict
2672.0,,,70555,pok,,,51345,schīr,,lauter,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1713.0,mhd. (md.) ,conflict
2697.0,,,70831,pok,,,51621,skip,,"Schiff, Boot (*ausgeschnittener, gehöhlter Einbaum)",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1718.0,got. aisl. ags. ,conflict
2699.0,,,70851,pok,,,51641,schepp,,schief,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1719.0,hess.-fränk. ,conflict
2703.0,,,70910,pok,,,51700,Schachen,,Stückeinzelstehenden Waldes,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1720.0,nhd. bair. schweiz.,conflict
2705.0,,,71001,pok,,,51791,skalle,,Kahlkopf,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1721.0,norw. schwed. ,conflict
2705.0,,,71007,pok,,,51797,scāla,,Schale,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1721.0,ahd. as. ,conflict
2705.0,,,71024,pok,,,51814,schalm,,dünnes Brett,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1721.0,nd. ostfries ndl. ,conflict
2705.0,,,71030,pok,,,51820,schelm(e),,Bösewicht,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1721.0,mhd. mnd. ,conflict
2705.0,,,71082,pok,,,51872,schelfe ,,häutige Schale,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1721.0,mhd. nhd. dial. ,conflict
2705.0,,,71093,pok,,,51883,halb,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1721.0,ahd. nhd. ,conflict
2705.0,,,71096,pok,,,51886,halb,,Handhabe,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1721.0,ahd. mhd. ,conflict
2710.0,,,71160,pok,,,51950,skuld,,Schuld,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1722.0,ahd. aisl. ,conflict
1402.0,,,71310,pok,,,52100,schinden,,"enthäuten, ausplündern, mißhandeln",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1729.0,mhd. mnd. ,conflict
1402.0,,,71350,pok,,,52140,Schenkel,,,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1731.0,mhd. nhd. ,conflict
1402.0,,,71386,pok,,,52176,skapa,,"anfertigen, einrichten",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1733.0,aisl. aschw. ,conflict
2717.0,,,71532,pok,,,52322,skare,,hart gefrorene Kruste auf dem Schnee,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1734.0,norw. schwed. ,conflict
2727.0,,,71704,pok,,,52494,schrage,,kreuzweisestehende Holzfüße,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1736.0,mnd. mhd. ,conflict
2727.0,,,71741,pok,,,52531,schrank(e),,"Gitter, Zaun, Verschluß",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1736.0,mnd. mhd. ,conflict
2727.0,,,71744,pok,,,52534,schrenken,,"verschränken, beschränken, hindern",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1736.0,mnd. mhd. ,conflict
2727.0,,,71753,pok,,,52543,hring,,Ring,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1736.0,ags. as. ahd. ,conflict
2727.0,,,71757,pok,,,52547,hringon,,"ringeln, einen Kreis bilden",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1736.0,ahd. as. ,conflict
2727.0,,,71761,pok,,,52551,runge,,Wagenrunge,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1736.0,mnd. mhd. ,conflict
2731.0,,,71840,pok,,,52630,hrissan,,"sich schütteln, zittern",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1736.0,ags. as. ,conflict
2732.0,,,71885,pok,,,52675,cruc,,Hügel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1736.0,corn. abret. ,conflict
2732.0,,,71887,pok,,,52677,Penno-crucium,,ON,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1736.0,abrit.-lat.,conflict
2735.0,,,72006,pok,,,52796,scharte,,Bruchstück,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1737.0,mhd. nhd. ,conflict
2740.0,,,72427,pok,,,53217,corr ,,"verkümmert, zwerghaft",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1737.0,mir. cymr.,conflict
2740.0,,,72491,pok,,,53281,hrita,,"ritzen, einritzen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1737.0,aschwed. run. ,conflict
2740.0,,,72629,pok,,,53419,rape ,,Zwergbirke (*verkrüppelt),,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1741.0,norw. dän. ,conflict
2740.0,,,72638,pok,,,53428,raffen,,raffen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1741.0,mhd. nhd. ,conflict
2740.0,,,72639,pok,,,53429,rappa,,"an sich reißen, schnappen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1741.0,norw. schwed. ,conflict
2740.0,,,72773,pok,,,53563,cucullus ,,Kapuze,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1747.0,kelt.-lat. ,conflict
2758.0,,,72896,pok,,,53686,ḱaušis,,Ei,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1747.0,preuß.-lett. ,conflict
2758.0,,,72913,pok,,,53703,hosa,,Hose,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1747.0,aisl. ahd. ,conflict
2758.0,,,72914,pok,,,53704,hūs,,Haus,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1747.0,got. aisl. ags. as. ahd. ,conflict
2758.0,,,72918,pok,,,53708,hord,,"Schatz, Hort",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1747.0,ags. as. ,conflict
2761.0,,,72964,pok,,,53754,skȳr,,gebrechlich,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1751.0,schwed. norw. ,conflict
2762.0,,,72975,pok,,,53765,schiuren,,"scheuern, reinigen, fegen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1751.0,mhd. md. ,conflict
2762.0,,,72976,pok,,,53766,schūren ,,"scheuern, reinigen, fegen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1751.0,mhd. md. ,conflict
2767.0,,,73037,pok,,,53827,schokken,,stoßen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1753.0,mengl. mnl.,conflict
2767.0,,,73116,pok,,,53906,schopf,,"Gebäude ohne Vorderwand, Scheune",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1756.0,nhd. bair. schweiz. ,conflict
2767.0,,,73196,pok,,,53986,schuderen,,"schaudern, zittern (*sich schütteln)",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1761.0,mndl. mengl.,conflict
2772.0,,,73220,pok,,,54010,spern,,spinae,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1763.0,corn. bret. ,conflict
2778.0,,,73318,pok,,,54108,slac,,"schlaff, schwach",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1768.0,as. mnd. ,conflict
2784.0,,,73410,pok,,,54200,sluntre,,unordentlich sein,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1771.0,norw. dän.,conflict
2784.0,,,73417,pok,,,54207,slēc,,Schlag,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1772.0,afries. as. ,conflict
2785.0,,,73422,pok,,,54212,slingan,,"schwingen, winden, flechten; sich schlängeln, kriechen (refl.)",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1773.0,ahd. ags.,conflict
2789.0,,,73490,pok,,,54280,slugga,,schwerfällig gehen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1775.0,norw. schwed. ,conflict
2798.0,,,73567,pok,,,54357,sloufen,,"schlüpfen lassen, an- oder ausziehen",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1776.0,ahd. mhd. ,conflict
2803.0,,,73664,pok,,,54454,liou,,Farbe,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1780.0,abret. nbret.,conflict
2806.0,,,73698,pok,,,54488,slurk,,"Schluck, Mundvoll",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1782.0,norw. schwed. ,conflict
2806.0,,,73699,pok,,,54489,slurka ,,in großen Zügen schlürfen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1782.0,norw. schwed. ,conflict
2809.0,,,73744,pok,,,54534,μικκός,,klein,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1784.0,dor. ion.,conflict
2812.0,,,73866,pok,,,54656,smǣre ,,Klee,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1790.0,norw. dän. ,conflict
2833.0,,,74196,pok,,,54986,nuofer ,,"munter, frisch, nüchtern",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1802.0,mhd. nhd. alem.,conflict
2833.0,,,74216,pok,,,55006,snīwan,,schneien,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1804.0,ahd. ags.,conflict
2844.0,,,74340,pok,,,55130,nōr,,"Knirps, ganz kleines Kind",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1808.0,dän. schwed. ,conflict
2844.0,,,74342,pok,,,55132,snōr,,"Schnur, Band, Seil",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1808.0,dän. schwed. ,conflict
2859.0,,,74574,pok,,,55364,spān,,Holzspan,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1821.0,ahd. mnd.,conflict
2860.0,,,74589,pok,,,55379,sprækja,,Span,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1821.0,nisl. norw. ,conflict
2860.0,,,74625,pok,,,55415,spīker,,eiserner Nagel,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1823.0,mnd. nnd.,conflict
2860.0,,,74638,pok,,,55428,spīle,,Bratspieß,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1823.0,mnd. nnd. ,conflict
2862.0,,,74651,pok,,,55441,spinela,,"Haarnadel, Schnalle",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1823.0,as. ahd. ,conflict
2862.0,,,74652,pok,,,55442,spenula ,,"Haarnadel, Schnalle",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1823.0,as. ahd. ,conflict
2877.0,,,74851,pok,,,55641,spāhi,,"klug, geschickt",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1826.0,as. ahd. ,conflict
2879.0,,,74933,pok,,,55723,spelta,,Spelt,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1828.0,lat. vlat.,conflict
2880.0,,,74992,pok,,,55782,flink,,"rasch, schnell",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1829.0,nd. (nhd.) ,conflict
2880.0,,,74993,pok,,,55783,flinkern ,,"glänzen, schimmern’,",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1829.0,nd. (nhd.) ,conflict
2882.0,,,75060,pok,,,55850,spinnan,,spinnen,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1832.0,got. ahd. ags.,conflict
2885.0,,,75117,pok,,,55907,spatten,,"zucken, zappeln",,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1835.0,nd. ndl. ,conflict
1204.0,,,75162,pok,,,55952,pistān,,weibliche Brust,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1837.0,mpers. np. ,conflict
1204.0,,,75179,pok,,,55969,sper,,Speer,,0,,,,"TD, AMB",AMB,07_23_2025_1516,,,1838.0,afries. as. ahd. ,conflict
