lemma_id,lang,lemma,sense_num,type,orthography,ipa,pos,gender,etymology,entry,entry_str,gloss,sense_id,h_number,parent_h_number,lemma_normalized,lemma_translit
1922,OCS,плесньце,\N,main,плесньце,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">sandal</div>",sandal,sandal,\N,\N,\N,плесньце,plesnĭce
1923,OCS,ѫзилище,\N,main,ѫзилище,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">prison</div>",prison,prison,\N,\N,\N,ѫзилище,ǫzilište
1924,OCS,гребище,\N,main,гребище,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">grave</div>",grave,grave,\N,\N,\N,гребище,grebište
1925,OCS,гробище,\N,main,гробище,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">grave</div>",grave,grave,\N,\N,\N,гробище,grobište
1926,OCS,исходище,\N,main,исходище,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">exit</div>",exit,exit,\N,\N,\N,исходище,isxodište
1927,OCS,капище,\N,main,капище,\N,n.,\N,"From капь (kapĭ, “image, idol”) + -ище (-ište).","<div class=""oldchurchslavonic bodytext"">column, pillar</div>","column, pillar","column, pillar",\N,\N,\N,капище,kapište
1927,OCS,капище,2,sense,капище,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">statue</div>",statue,statue,724,n1927.0,\N,капище,\N
1927,OCS,капище,3,sense,капище,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">(paganism) shrine, sanctuary, temple</div>","(paganism) shrine, sanctuary, temple","shrine, sanctuary, temple",725,n1927.1,\N,капище,\N
1928,OCS,капь,\N,main,капь,\N,n.,\N,"An old borrowing from Oghur *käp, from Proto-Turkic *kēp. Compare Chuvash кап (kap, “image”), Hungarian kép.","<div class=""oldchurchslavonic bodytext"">image, shape</div>","image, shape","image, shape",\N,\N,\N,капь,kapĭ
1928,OCS,капь,2,sense,капь,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">(paganism) idol</div>",(paganism) idol,idol,726,n1928.0,\N,капь,\N
1929,OCS,нꙑрище,\N,main,нꙑрище,\N,n.,\N,"A deverbative from unattested *nyriti. Compare пронꙑрити (pronyriti, “to cheat”).","<div class=""oldchurchslavonic bodytext"">refuge, sanctuary</div>","refuge, sanctuary","refuge, sanctuary",\N,\N,\N,нꙑрище,nyrište
1930,OCS,пронꙑрити,\N,main,пронꙑрити,\N,v.,\N,\N,"<div class=""oldchurchslavonic bodytext"">(hapax legomenon) to cheat, to acquire by treachery</div>","(hapax legomenon) to cheat, to acquire by treachery","to cheat, to acquire by treachery",\N,\N,\N,пронꙑрити,pronyriti
1931,OCS,покровище,\N,main,покровище,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">cover</div>",cover,cover,\N,\N,\N,покровище,pokrovište
1932,OCS,съкровище,\N,main,съкровище,\N,n.,\N,From съкровъ (sŭkrovŭ) + -ище (-ište).,"<div class=""oldchurchslavonic bodytext"">hidden place</div>",hidden place,hidden place,\N,\N,\N,съкровище,sŭkrovište
1932,OCS,съкровище,2,sense,съкровище,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">treasury</div>",treasury,treasury,727,n1932.0,\N,съкровище,\N
1932,OCS,съкровище,3,sense,съкровище,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">treasure</div>",treasure,treasure,728,n1932.1,\N,съкровище,\N
1933,OCS,покрꙑти,\N,main,покрꙑти,\N,v.,\N,\N,"<div class=""oldchurchslavonic bodytext"">to cover, hide</div>","to cover, hide","to cover, hide",\N,\N,\N,покрꙑти,pokryti
1934,OCS,ⰽⱃⱏⰺ,\N,main,ⰽⱃⱏⰺ,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">Glagolitic spelling of крꙑ (kry)</div>",Glagolitic spelling of крꙑ (kry),Glagolitic spelling of крꙑ (kry),\N,\N,\N,ⰽⱃⱏⰺ,kry
1935,OCS,ⱁⱅⱐⱌⱐ,\N,main,ⱁⱅⱐⱌⱐ,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">Glagolitic spelling of отьць (otĭcĭ)</div>",Glagolitic spelling of отьць (otĭcĭ),Glagolitic spelling of отьць (otĭcĭ),\N,\N,\N,ⱁⱅⱐⱌⱐ,otĭcĭ
1936,OCS,попьрище,\N,main,попьрище,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">stadium (as a measure of length)</div>",stadium (as a measure of length),stadium (as a measure of length),\N,\N,\N,попьрище,popĭrište
1937,OCS,попьрати,\N,main,попьрати,\N,v.,\N,\N,"<div class=""oldchurchslavonic bodytext"">to tread</div>",to tread,to tread,\N,\N,\N,попьрати,popĭrati
1938,OCS,сѫдилище,\N,main,сѫдилище,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">court of law</div>",court of law,court of law,\N,\N,\N,сѫдилище,sǫdilište
1939,OCS,сѫдище,\N,main,сѫдище,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">court of law</div>",court of law,court of law,\N,\N,\N,сѫдище,sǫdište
1940,OCS,трѣбище,\N,main,трѣбище,\N,n.,\N,From трѣба (trěba) + -ище (-ište).,"<div class=""oldchurchslavonic bodytext"">sanctuary</div>",sanctuary,sanctuary,\N,\N,\N,трѣбище,trěbište
1940,OCS,трѣбище,2,sense,трѣбище,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">temple</div>",temple,temple,729,n1940.0,\N,трѣбище,\N
1940,OCS,трѣбище,3,sense,трѣбище,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">altar</div>",altar,altar,730,n1940.1,\N,трѣбище,\N
1941,OCS,трѣба,\N,main,трѣба,\N,n.,\N,From Proto-Slavic *terba.,"<div class=""oldchurchslavonic bodytext"">necessity</div>",necessity,necessity,\N,\N,\N,трѣба,trěba
1941,OCS,трѣба,2,sense,трѣба,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">offering, rite, sacrifice</div>","offering, rite, sacrifice","offering, rite, sacrifice",731,n1941.0,\N,трѣба,\N
1942,OCS,хранилище,\N,main,хранилище,\N,n.,\N,хранити (xraniti) + -лище (-lište),"<div class=""oldchurchslavonic bodytext"">hiding place</div>",hiding place,hiding place,\N,\N,\N,хранилище,xranilište
1942,OCS,хранилище,2,sense,хранилище,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">storage</div>",storage,storage,732,n1942.0,\N,хранилище,\N
1943,OCS,тръгъ,\N,main,тръгъ,\N,n.,\N,Inherited from Proto-Slavic *tъrgъ.,"<div class=""oldchurchslavonic bodytext"">market</div>",market,market,\N,\N,\N,тръгъ,trŭgŭ
1943,OCS,тръгъ,2,sense,тръгъ,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">square</div>",square,square,733,n1943.0,\N,тръгъ,\N
1944,OCS,тръжище,\N,main,тръжище,\N,n.,\N,From Proto-Slavic *tъržišče.,"<div class=""oldchurchslavonic bodytext"">market</div>",market,market,\N,\N,\N,тръжище,trŭžište
1944,OCS,тръжище,2,sense,тръжище,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">square</div>",square,square,734,n1944.0,\N,тръжище,\N
1945,OCS,сѣдалище,\N,main,сѣдалище,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">seat</div>",seat,seat,\N,\N,\N,сѣдалище,sědalište
1946,OCS,оубѣжище,\N,main,оубѣжище,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">sanctuary, refuge</div>","sanctuary, refuge","sanctuary, refuge",\N,\N,\N,оубѣжище,uběžište
1947,OCS,прибѣжище,\N,main,прибѣжище,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">sanctuary</div>",sanctuary,sanctuary,\N,\N,\N,прибѣжище,priběžište
1948,OCS,вълагалище,\N,main,вълагалище,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">sack, bag</div>","sack, bag","sack, bag",\N,\N,\N,вълагалище,vŭlagalište
1949,OCS,апостолъ,\N,main,апостолъ,\N,n.,\N,Borrowed from Ancient Greek ἀπόστολος (apóstolos).,"<div class=""oldchurchslavonic bodytext"">apostle</div>",apostle,apostle,\N,\N,\N,апостолъ,apostolŭ
1950,OCS,апостольство,\N,main,апостольство,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">(hapax legomenon) apostleship</div>",(hapax legomenon) apostleship,apostleship,\N,\N,\N,апостольство,apostolĭstvo
1951,OCS,ѫродъ,\N,main,ѫродъ,\N,adj.,\N,From Proto-Slavic *ǫrodъ.,"<div class=""oldchurchslavonic bodytext"">stupid</div>",stupid,stupid,\N,\N,\N,ѫродъ,ǫrodŭ
1952,OCS,ѫродьство,\N,main,ѫродьство,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">ignorance, stupidity</div>","ignorance, stupidity","ignorance, stupidity",\N,\N,\N,ѫродьство,ǫrodĭstvo
1953,OCS,вълагати,\N,main,вълагати,\N,v.,\N,\N,"<div class=""oldchurchslavonic bodytext"">to put in</div>",to put in,to put in,\N,\N,\N,вълагати,vŭlagati
1954,OCS,богатьство,\N,main,богатьство,\N,n.,\N,Inherited from Proto-Slavic *bogatьstvo.,"<div class=""oldchurchslavonic bodytext"">wealth</div>",wealth,wealth,\N,\N,\N,богатьство,bogatĭstvo
1955,OCS,богатьствиѥ,\N,main,богатьствиѥ,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">wealth</div>",wealth,wealth,\N,\N,\N,богатьствиѥ,bogatĭstvije
1956,OCS,жилище,\N,main,жилище,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">dwelling</div>",dwelling,dwelling,\N,\N,\N,жилище,žilište
1957,OCS,жище,\N,main,жище,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">dwelling</div>",dwelling,dwelling,\N,\N,\N,жище,žište
1958,OCS,божьство,\N,main,божьство,\N,n.,\N,"From богъ (bogŭ, “god”) + -ьство (-ĭstvo). Calque of Ancient Greek θεότης (theótēs).","<div class=""oldchurchslavonic bodytext"">divinity</div>",divinity,divinity,\N,\N,\N,божьство,božĭstvo
1959,OCS,братолюбьство,\N,main,братолюбьство,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">(hapax legomenon) brotherly love</div>",(hapax legomenon) brotherly love,brotherly love,\N,\N,\N,братолюбьство,bratoljubĭstvo
1960,OCS,чоувьство,\N,main,чоувьство,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">sense, sensing</div>","sense, sensing","sense, sensing",\N,\N,\N,чоувьство,čuvĭstvo
1961,OCS,чоуиство,\N,main,чоуиство,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">(hapax legomenon) sense, sensing</div>","(hapax legomenon) sense, sensing","sense, sensing",\N,\N,\N,чоуиство,čuistvo
1962,OCS,чоувьствиѥ,\N,main,чоувьствиѥ,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">sense, sensing</div>","sense, sensing","sense, sensing",\N,\N,\N,чоувьствиѥ,čuvĭstvije
1963,OCS,боуиство,\N,main,боуиство,\N,n.,\N,From боуи (bui) + -ьство (-ĭstvo).,"<div class=""oldchurchslavonic bodytext"">(hapax legomenon) ignorance, thoughtlessness</div>","(hapax legomenon) ignorance, thoughtlessness","ignorance, thoughtlessness",\N,\N,\N,боуиство,buistvo
1964,OCS,добльство,\N,main,добльство,\N,n.,n.,\N,"<div class=""oldchurchslavonic bodytext"">heroic deed</div>",heroic deed,heroic deed,\N,\N,\N,добльство,добл҄ьство
1965,OCS,цѣсарьство,\N,main,цѣсарьство,\N,n.,\N,From цѣсарь (cěsarĭ) + -ство (-stvo).,"<div class=""oldchurchslavonic bodytext"">kingdom, empire, dominion</div>","kingdom, empire, dominion","kingdom, empire, dominion",\N,\N,\N,цѣсарьство,cěsarĭstvo
1966,OCS,цѣсарьствьѥ,\N,main,цѣсарьствьѥ,\N,n.,\N,цѣсарь (cěsarĭ) + -ствьѥ (-stvĭje),"<div class=""oldchurchslavonic bodytext"">kingdom, empire, dominion</div>","kingdom, empire, dominion","kingdom, empire, dominion",\N,\N,\N,цѣсарьствьѥ,cěsarĭstvĭje
1967,OCS,чловѣчьство,\N,main,чловѣчьство,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">humanity</div>",humanity,humanity,\N,\N,\N,чловѣчьство,člověčĭstvo
1968,OCS,господьствиѥ,\N,main,господьствиѥ,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">supremacy</div>",supremacy,supremacy,\N,\N,\N,господьствиѥ,gospodĭstvije
1969,OCS,господьство,\N,main,господьство,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">supremacy</div>",supremacy,supremacy,\N,\N,\N,господьство,gospodĭstvo
1970,OCS,лихоимьство,\N,main,лихоимьство,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">greediness</div>",greediness,greediness,\N,\N,\N,лихоимьство,lixoimĭstvo
1971,OCS,гоубительство,\N,main,гоубительство,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">(hapax legomenon) destruction</div>",(hapax legomenon) destruction,destruction,\N,\N,\N,гоубительство,gubitelĭstvo
1972,OCS,дѣвьство,\N,main,дѣвьство,\N,n.,\N,"дѣва (děva, “virgin”) + -ьство (-ĭstvo, “-ness”).","<div class=""oldchurchslavonic bodytext"">virginity</div>",virginity,virginity,\N,\N,\N,дѣвьство,děvĭstvo
1973,OCS,лѫкавьствиѥ,\N,main,лѫкавьствиѥ,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">badness, evil, wickedness</div>","badness, evil, wickedness","badness, evil, wickedness",\N,\N,\N,лѫкавьствиѥ,lǫkavĭstvije
1974,OCS,лѫкавьство,\N,main,лѫкавьство,\N,n.,\N,Inherited from Proto-Slavic *lǫkavьstvo.,"<div class=""oldchurchslavonic bodytext"">badness</div>",badness,badness,\N,\N,\N,лѫкавьство,lǫkavĭstvo
1975,OCS,епискоупьство,\N,main,епискоупьство,\N,n.,\N,"епискоупъ (episkupŭ, “bishop”) + -ьство (-ĭstvo, “-ness”).","<div class=""oldchurchslavonic bodytext"">episcopacy</div>",episcopacy,episcopacy,\N,\N,\N,епискоупьство,episkupĭstvo
1976,OCS,епискоупъ,\N,main,епискоупъ,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">alternative form of епископъ (episkopŭ)</div>",alternative form of епископъ (episkopŭ),alternative form of епископъ (episkopŭ),\N,\N,\N,епискоупъ,episkupŭ
1977,OCS,младеньство,\N,main,младеньство,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">youth</div>",youth,youth,\N,\N,\N,младеньство,mladenĭstvo
1977,OCS,младеньство,2,sense,младеньство,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">childhood</div>",childhood,childhood,735,n1977.0,\N,младеньство,\N
1978,OCS,мѫжьство,\N,main,мѫжьство,\N,n.,\N,From мѫжь (mǫžĭ) + -ство (-stvo).,"<div class=""oldchurchslavonic bodytext"">manliness</div>",manliness,manliness,\N,\N,\N,мѫжьство,mǫžĭstvo
1979,OCS,лицемѣрьство,\N,main,лицемѣрьство,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">hypocrisy</div>",hypocrisy,hypocrisy,\N,\N,\N,лицемѣрьство,liceměrĭstvo
1980,OCS,лицемѣръ,\N,main,лицемѣръ,\N,n.,\N,Inherited from Proto-Slavic *licemĕrъ.,"<div class=""oldchurchslavonic bodytext"">hypocrite</div>",hypocrite,hypocrite,\N,\N,\N,лицемѣръ,liceměrŭ
1981,OCS,достоиньство,\N,main,достоиньство,\N,n.,\N,From достоинъ (dostoinŭ) + -ство (-stvo).,"<div class=""oldchurchslavonic bodytext"">solemnity, dignity</div>","solemnity, dignity","solemnity, dignity",\N,\N,\N,достоиньство,dostoinĭstvo
1982,OCS,братрьство,\N,main,братрьство,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">fraternity, brotherhood</div>","fraternity, brotherhood","fraternity, brotherhood",\N,\N,\N,братрьство,bratrĭstvo
1983,OCS,ѫжичьство,\N,main,ѫжичьство,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">kinship</div>",kinship,kinship,\N,\N,\N,ѫжичьство,ǫžičĭstvo
1984,OCS,блѫдьничьство,\N,main,блѫдьничьство,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">(hapax legomenon) prostitution</div>",(hapax legomenon) prostitution,prostitution,\N,\N,\N,блѫдьничьство,blǫdĭničĭstvo
1985,OCS,дрѧхльство,\N,main,дрѧхльство,\N,n.,\N,"From дрѧхлъ (dręxlŭ, “sad”) + -ьство (-ĭstvo, “-ness”).","<div class=""oldchurchslavonic bodytext"">sorrow, dejection</div>","sorrow, dejection","sorrow, dejection",\N,\N,\N,дрѧхльство,dręxlĭstvo
1986,OCS,дрѧхлъ,\N,main,дрѧхлъ,\N,adj.,\N,Inherited from Proto-Slavic *dręx(ъ)lъ.\nTentatively compared to Latin trīstis.,"<div class=""oldchurchslavonic bodytext"">sad</div>",sad,sad,\N,\N,\N,дрѧхлъ,dręxlŭ
1987,OCS,бѣгати,\N,main,бѣгати,\N,v.,\N,"From Proto-Slavic *bě̋gati (“to flee, run”).","<div class=""oldchurchslavonic bodytext"">to run, to flee</div>","to run, to flee","to run, to flee",\N,\N,\N,бѣгати,běgati
1987,OCS,бѣгати,2,sense,бѣгати,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">to avoid, to escape</div>","to avoid, to escape","to avoid, to escape",736,n1987.0,\N,бѣгати,\N
1988,OCS,дѣиство,\N,main,дѣиство,\N,n.,\N,дѣти (děti) + -ство (-stvo) or дѣꙗти (dějati) + -ство (-stvo).,"<div class=""oldchurchslavonic bodytext"">action, deed</div>","action, deed","action, deed",\N,\N,\N,дѣиство,děistvo
1989,OCS,ѥдиньство,\N,main,ѥдиньство,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">unity</div>",unity,unity,\N,\N,\N,ѥдиньство,jedinĭstvo
1990,OCS,ѥдинѥниѥ,\N,main,ѥдинѥниѥ,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">unity</div>",unity,unity,\N,\N,\N,ѥдинѥниѥ,jedinjenije
1991,OCS,дебельство,\N,main,дебельство,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">(hapax legomenon) fatness</div>",(hapax legomenon) fatness,fatness,\N,\N,\N,дебельство,debelĭstvo
1992,OCS,иночьство,\N,main,иночьство,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">(hapax legomenon) monkhood</div>",(hapax legomenon) monkhood,monkhood,\N,\N,\N,иночьство,inočĭstvo
1993,OCS,достоинъ,\N,main,достоинъ,\N,adj.,\N,Inherited from Proto-Slavic *dostojьnъ.\nFrom до- (do-) + стоинъ (stoinŭ).,"<div class=""oldchurchslavonic bodytext"">worthy, deserve</div>","worthy, deserve","worthy, deserve",\N,\N,\N,достоинъ,dostoinŭ
1994,OCS,жоупище,\N,main,жоупище,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">grave</div>",grave,grave,\N,\N,\N,жоупище,župište
1995,OCS,свѧтилище,\N,main,свѧтилище,\N,n.,\N,"свѧтъ (svętŭ, “holy”) + -илище (-ilište)","<div class=""oldchurchslavonic bodytext"">temple</div>",temple,temple,\N,\N,\N,свѧтилище,svętilište
1995,OCS,свѧтилище,2,sense,свѧтилище,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">shrine</div>",shrine,shrine,737,n1995.0,\N,свѧтилище,\N
1996,OCS,селище,\N,main,селище,\N,n.,\N,"селити (seliti, “to dwell”) + -ище (-ište).","<div class=""oldchurchslavonic bodytext"">dwelling place</div>",dwelling place,dwelling place,\N,\N,\N,селище,selište
1997,OCS,позорище,\N,main,позорище,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">theater</div>",theater,theater,\N,\N,\N,позорище,pozorište
1997,OCS,позорище,2,sense,позорище,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">spectacle</div>",spectacle,spectacle,738,n1997.0,\N,позорище,\N
1998,OCS,прибѣжати,\N,main,прибѣжати,\N,v.,\N,\N,"<div class=""oldchurchslavonic bodytext"">to flee for refuge</div>",to flee for refuge,to flee for refuge,\N,\N,\N,прибѣжати,priběžati
1999,OCS,козьлищь,\N,main,козьлищь,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">kid</div>",kid,kid,\N,\N,\N,козьлищь,kozĭlištĭ
2000,OCS,бръселиѥ,\N,main,бръселиѥ,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">(collective) shards</div>",(collective) shards,shards,\N,\N,\N,бръселиѥ,brŭselije
2001,OCS,имѣниѥ,\N,main,имѣниѥ,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">possessions, property, estate</div>","possessions, property, estate","possessions, property, estate",\N,\N,\N,имѣниѥ,iměnije
2002,OCS,имѣниице,\N,main,имѣниице,\N,n.,\N,\N,"<div class=""oldchurchslavonic bodytext"">(hapax legomenon) possessions</div>",(hapax legomenon) possessions,possessions,\N,\N,\N,имѣниице,iměniice
2003,OCS,гноище,\N,main,гноище,\N,n.,\N,"гнои (gnoi, “dung”) + -ище (-ište).","<div class=""oldchurchslavonic bodytext"">heap of dung</div>",heap of dung,heap of dung,\N,\N,\N,гноище,gnoište
2004,OCS,таилище,\N,main,таилище,\N,n.,\N,From таити (taiti) + -лище (-lište).,"<div class=""oldchurchslavonic bodytext"">hiding place</div>",hiding place,hiding place,\N,\N,\N,таилище,tailište
2004,OCS,таилище,2,sense,таилище,\N,\N,\N,\N,"<div class=""oldchurchslavonic bodytext"">closet</div>",closet,closet,739,n2004.0,\N,таилище,\N
2005,OCS,таити,\N,main,таити,\N,v.,\N,Inherited from Proto-Slavic *tajìti.,"<div class=""oldchurchslavonic bodytext"">(transitive) to hide</div>",(transitive) to hide,to hide,\N,\N,\N,таити,taiti
