lemma_id,lemma,sense_num,type,orthography,ipa,pos,gender,etymology,entry,entry_str,gloss
7039,dieviškesnįjį,\N,main,dieviškèsnįjį,[dʲjɛʋʲɪʃʲˈkʲɛsʲnʲiːjiː],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal accusative masculine singular comparative degree of dieviškas</div>",pronominal accusative masculine singular comparative degree of dieviškas,pronominal accusative masculine singular comparative degree of dieviškas
7040,dieviškesniuoju,\N,main,dieviškesniúoju,[dʲjɛʋʲɪʃʲkʲɛsʲˈnʲuɔjʊ],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal instrumental masculine singular comparative degree of dieviškas</div>",pronominal instrumental masculine singular comparative degree of dieviškas,pronominal instrumental masculine singular comparative degree of dieviškas
7041,dieviškesniajame,\N,main,dieviškesniãjame,[dʲjɛʋʲɪʃʲkʲɛsʲˈnʲæːjɛmʲɛ],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal locative masculine singular comparative degree of dieviškas</div>",pronominal locative masculine singular comparative degree of dieviškas,pronominal locative masculine singular comparative degree of dieviškas
7042,Dievas,1,main,Diẽvas,/ˈdɪ͡ə.ʋɐs/,n.,m.,See dievas.,"<div class=""lithuanian bodytext"">(Christianity) God</div>",(Christianity) God,God
7042,Dievas,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">(religion) god</div>",(religion) god,god
7043,dieviškesnieji,\N,main,dieviškesni̇́eji,[dʲjɛʋʲɪʃʲkʲɛsʲˈnʲjɛjɪ],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal nominative masculine plural comparative degree of dieviškas</div>",pronominal nominative masculine plural comparative degree of dieviškas,pronominal nominative masculine plural comparative degree of dieviškas
7044,dieviškesniųjų,\N,main,dieviškesnių̃jų,[dʲjɛʋʲɪʃʲkʲɛsʲˈnʲuːjuː],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal genitive masculine/feminine plural comparative degree of dieviškas</div>",pronominal genitive masculine/feminine plural comparative degree of dieviškas,pronominal genitive masculine/feminine plural comparative degree of dieviškas
7045,dieviškesniesiems,\N,main,dieviškesni̇́esiems,[dʲjɛʋʲɪʃʲkʲɛsʲˈnʲjɛsʲjems],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal dative masculine plural comparative degree of dieviškas</div>",pronominal dative masculine plural comparative degree of dieviškas,pronominal dative masculine plural comparative degree of dieviškas
7046,dieviškesniuosius,\N,main,dieviškesniúosius,[dʲjɛʋʲɪʃʲkʲɛsʲˈnʲuɔsʲʊs],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal accusative masculine plural comparative degree of dieviškas</div>",pronominal accusative masculine plural comparative degree of dieviškas,pronominal accusative masculine plural comparative degree of dieviškas
7047,dieviškesniaisiais,\N,main,dieviškesniai̇̃siais,[dʲjɛʋʲɪʃʲkʲɛsʲˈnʲɛjsʲɛjs],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal instrumental masculine plural comparative degree of dieviškas</div>",pronominal instrumental masculine plural comparative degree of dieviškas,pronominal instrumental masculine plural comparative degree of dieviškas
7048,dieviškesniuosiuose,\N,main,dieviškesniuõsiuose,[dʲjɛʋʲɪʃʲkʲɛsʲˈnʲʊoːsʲʊosʲɛ],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal locative masculine plural comparative degree of dieviškas</div>",pronominal locative masculine plural comparative degree of dieviškas,pronominal locative masculine plural comparative degree of dieviškas
7049,dieviškesnioji,\N,main,dieviškesnióji,[dʲjɛʋʲɪʃʲkʲɛsʲˈnʲoːjɪ],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal nominative feminine singular comparative degree of dieviškas</div>",pronominal nominative feminine singular comparative degree of dieviškas,pronominal nominative feminine singular comparative degree of dieviškas
7050,dieviškesniosios,\N,main,dieviškesniõsios,[dʲjɛʋʲɪʃʲkʲɛsʲˈnʲoːsʲos],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal genitive feminine singular comparative degree of dieviškas</div>",pronominal genitive feminine singular comparative degree of dieviškas,pronominal genitive feminine singular comparative degree of dieviškas
7051,dieviškesniosios,\N,main,dieviškèsniosios,[dʲjɛʋʲɪʃʲkʲɛsʲˈnʲoːsʲos],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal nominative feminine plural comparative degree of dieviškas</div>",pronominal nominative feminine plural comparative degree of dieviškas,pronominal nominative feminine plural comparative degree of dieviškas
7052,dieviškesniajai,\N,main,dieviškèsniajai,[dʲjɛʋʲɪʃʲˈkʲɛsʲnʲɛjɛj],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal dative feminine singular comparative degree of dieviškas</div>",pronominal dative feminine singular comparative degree of dieviškas,pronominal dative feminine singular comparative degree of dieviškas
7053,dieviškesniąją,\N,main,dieviškèsniąją,[dʲjɛʋʲɪʃʲˈkʲɛsʲnʲæːjæː],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal accusative feminine singular comparative degree of dieviškas</div>",pronominal accusative feminine singular comparative degree of dieviškas,pronominal accusative feminine singular comparative degree of dieviškas
7054,dieviškesniąja,\N,main,dieviškesnią́ja,[dʲjɛʋʲɪʃʲkʲɛsʲˈnʲæːjɛ],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal instrumental feminine singular comparative degree of dieviškas</div>",pronominal instrumental feminine singular comparative degree of dieviškas,pronominal instrumental feminine singular comparative degree of dieviškas
7055,dieviškesniojoje,\N,main,dieviškesniõjoje,[dʲjɛʋʲɪʃʲkʲɛsʲˈnʲoːjojɛ],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal locative feminine singular comparative degree of dieviškas</div>",pronominal locative feminine singular comparative degree of dieviškas,pronominal locative feminine singular comparative degree of dieviškas
7056,dieviškesniosioms,\N,main,dieviškesniósioms,[dʲjɛʋʲɪʃʲkʲɛsʲˈnʲoːsʲoms],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal dative feminine plural comparative degree of dieviškas</div>",pronominal dative feminine plural comparative degree of dieviškas,pronominal dative feminine plural comparative degree of dieviškas
7057,dieviškesniąsias,\N,main,dieviškesnią́sias,[dʲjɛʋʲɪʃʲkʲɛsʲˈnʲæːsʲɛs],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal accusative feminine plural comparative degree of dieviškas</div>",pronominal accusative feminine plural comparative degree of dieviškas,pronominal accusative feminine plural comparative degree of dieviškas
7058,dieviškesniosiomis,\N,main,dieviškesniõsiomis,[dʲjɛʋʲɪʃʲkʲɛsʲˈnʲoːsʲomʲɪs],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal instrumental feminine plural comparative degree of dieviškas</div>",pronominal instrumental feminine plural comparative degree of dieviškas,pronominal instrumental feminine plural comparative degree of dieviškas
7059,dieviškesniosiose,\N,main,dieviškesniõsiose,[dʲjɛʋʲɪʃʲkʲɛsʲˈnʲoːsʲosʲɛ],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal locative feminine plural comparative degree of dieviškas</div>",pronominal locative feminine plural comparative degree of dieviškas,pronominal locative feminine plural comparative degree of dieviškas
7060,dieviškiausiasis,\N,main,dieviškiáusiasis,[dʲjɛʋʲɪʃʲˈkʲæːʊsʲɛsʲɪs],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal nominative masculine singular superlative degree of dieviškas</div>",pronominal nominative masculine singular superlative degree of dieviškas,pronominal nominative masculine singular superlative degree of dieviškas
7061,dieviškiausiojo,\N,main,dieviškiáusiojo,[dʲjɛʋʲɪʃʲˈkʲæːʊsʲojo],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal genitive masculine singular superlative degree of dieviškas</div>",pronominal genitive masculine singular superlative degree of dieviškas,pronominal genitive masculine singular superlative degree of dieviškas
7062,dieviškiausiajam,\N,main,dieviškiáusiajam,[dʲjɛʋʲɪʃʲˈkʲæːʊsʲɛjɛm],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal dative masculine singular superlative degree of dieviškas</div>",pronominal dative masculine singular superlative degree of dieviškas,pronominal dative masculine singular superlative degree of dieviškas
7063,dieviškiausiąjį,\N,main,dieviškiáusiąjį,[dʲjɛʋʲɪʃʲˈkʲæːʊsʲæːjiː],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal accusative masculine singular superlative degree of dieviškas</div>",pronominal accusative masculine singular superlative degree of dieviškas,pronominal accusative masculine singular superlative degree of dieviškas
7064,dieviškiausiuoju,\N,main,dieviškiáusiuoju,[dʲjɛʋʲɪʃʲˈkʲæːʊsʲʊojʊ],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal instrumental masculine singular superlative degree of dieviškas</div>",pronominal instrumental masculine singular superlative degree of dieviškas,pronominal instrumental masculine singular superlative degree of dieviškas
7065,dieviškiausiajame,\N,main,dieviškiáusiajame,[dʲjɛʋʲɪʃʲˈkʲæːʊsʲɛjɛmʲɛ],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal locative masculine singular superlative degree of dieviškas</div>",pronominal locative masculine singular superlative degree of dieviškas,pronominal locative masculine singular superlative degree of dieviškas
7066,dieviškiausieji,\N,main,dieviškiáusieji,[dʲjɛʋʲɪʃʲˈkʲæːʊsʲjɛjɪ],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal nominative masculine plural superlative degree of dieviškas</div>",pronominal nominative masculine plural superlative degree of dieviškas,pronominal nominative masculine plural superlative degree of dieviškas
7067,dieviškiausiųjų,\N,main,dieviškiáusiųjų,[dʲjɛʋʲɪʃʲˈkʲæːʊsʲuːjuː],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal genitive masculine/feminine plural superlative degree of dieviškas</div>",pronominal genitive masculine/feminine plural superlative degree of dieviškas,pronominal genitive masculine/feminine plural superlative degree of dieviškas
7068,dieviškiausiesiems,\N,main,dieviškiáusiesiems,[dʲjɛʋʲɪʃʲˈkʲæːʊsʲjɛsʲjɛms],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal dative masculine plural superlative degree of dieviškas</div>",pronominal dative masculine plural superlative degree of dieviškas,pronominal dative masculine plural superlative degree of dieviškas
7069,krikščionybė,\N,main,krikščionýbė,[krʲɪkʃʲtʃʲo̟ːˈnʲiːbʲeː],n.,f.,From krikščiónis (“Christian”) + -ybė (“-ity”).,"<div class=""lithuanian bodytext"">(religion) Christianity</div>",(religion) Christianity,Christianity
7070,dieviškiausiuosius,\N,main,dieviškiáusiuosius,[dʲjɛʋʲɪʃʲˈkʲæːʊsʲʊosʲʊs],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal accusative masculine plural superlative degree of dieviškas</div>",pronominal accusative masculine plural superlative degree of dieviškas,pronominal accusative masculine plural superlative degree of dieviškas
7071,dieviškiausiaisiais,\N,main,dieviškiáusiaisiais,[dʲjɛʋʲɪʃʲˈkʲæːʊsʲɛjsʲɛjs],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal instrumental masculine plural superlative degree of dieviškas</div>",pronominal instrumental masculine plural superlative degree of dieviškas,pronominal instrumental masculine plural superlative degree of dieviškas
7072,dieviškiausiuosiuose,\N,main,dieviškiáusiuosiuose,[dʲjɛʋʲɪʃʲˈkʲæːʊsʲʊosʲʊosʲɛ],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal locative masculine plural superlative degree of dieviškas</div>",pronominal locative masculine plural superlative degree of dieviškas,pronominal locative masculine plural superlative degree of dieviškas
7073,dieviškiausioji,\N,main,dieviškiáusioji,[dʲjɛʋʲɪʃʲˈkʲæːʊsʲojɪ],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal nominative feminine singular superlative degree of dieviškas</div>",pronominal nominative feminine singular superlative degree of dieviškas,pronominal nominative feminine singular superlative degree of dieviškas
7074,dieviškiausiosios,1,main,dieviškiáusiosios,[dʲjɛʋʲɪʃʲˈkʲæːʊsʲosʲos],adj.,\N,\N,"<div class=""lithuanian bodytext"">inflection of dieviškas:; pronominal genitive feminine singular superlative degree</div>",inflection of dieviškas:; pronominal genitive feminine singular superlative degree,inflection of dieviškas:
7074,dieviškiausiosios,2,sense,\N,\N,\N,\N,\N,"<div class=""lithuanian bodytext"">inflection of dieviškas:; pronominal nominative feminine plural superlative degree</div>",inflection of dieviškas:; pronominal nominative feminine plural superlative degree,inflection of dieviškas:
7075,dieviškiausiajai,\N,main,dieviškiáusiajai,[dʲjɛʋʲɪʃʲˈkʲæːʊsʲɛjɛj],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal dative feminine singular superlative degree of dieviškas</div>",pronominal dative feminine singular superlative degree of dieviškas,pronominal dative feminine singular superlative degree of dieviškas
7076,dieviškiausiąją,\N,main,dieviškiáusiąją,[dʲjɛʋʲɪʃʲˈkʲæːʊsʲæːjæː],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal accusative feminine singular superlative degree of dieviškas</div>",pronominal accusative feminine singular superlative degree of dieviškas,pronominal accusative feminine singular superlative degree of dieviškas
7077,dieviškiausiąja,\N,main,dieviškiáusiąja,[dʲjɛʋʲɪʃʲˈkʲæːʊsʲæːjɛ],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal instrumental feminine singular superlative degree of dieviškas</div>",pronominal instrumental feminine singular superlative degree of dieviškas,pronominal instrumental feminine singular superlative degree of dieviškas
7078,dieviškiausiojoje,\N,main,dieviškiáusiojoje,[dʲjɛʋʲɪʃʲˈkʲæːʊsʲojojɛ],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal locative feminine singular superlative degree of dieviškas</div>",pronominal locative feminine singular superlative degree of dieviškas,pronominal locative feminine singular superlative degree of dieviškas
7079,dieviškiausiosioms,\N,main,dieviškiáusiosioms,[dʲjɛʋʲɪʃʲˈkʲæːʊsʲosʲoms],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal dative feminine plural superlative degree of dieviškas</div>",pronominal dative feminine plural superlative degree of dieviškas,pronominal dative feminine plural superlative degree of dieviškas
7080,dieviškiausiąsias,\N,main,dieviškiáusiąsias,[dʲjɛʋʲɪʃʲˈkʲæːʊsʲæːsʲɛs],adj.,\N,\N,"<div class=""lithuanian bodytext"">pronominal accusative feminine plural superlative degree of dieviškas</div>",pronominal accusative feminine plural superlative degree of dieviškas,pronominal accusative feminine plural superlative degree of dieviškas
