index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription
33,5,herbis,noun,herba,herb,nsubj,32,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['her', 'bis']",[hɛrbɪs]
34,5,induerat,verb,induo,induera,acl:relcl,21,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'du', 'e', 'rat']",[ɪn̪d̪ʊjɛrat̪]
35,5,Circe,noun,ciries,Circ,nsubj,34,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cir', 'ce']",[kɪrkɛ]
36,5,in,adposition,in,in,case,37,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪]
37,5,voltus,noun,voltus,volt,obl,34,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_u], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['vol', 'tus']",[wɔɫt̪ʊs]
38,5,ac,coordinating_conjunction,atque,ac,cc,39,\N,{F: [pos]},['ac'],[ak]
39,5,terga,noun,terga,terg,conj,37,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ter', 'ga']",[t̪ɛrga]
40,5,ferarum,noun,fera,ferar,nmod,39,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['fe', 'ra', 'rum']",[fɛrarũː]
41,5,.,punctuation,.,.,punct,0,\N,\N,['.'],\N
0,6,Quae,subordinating_conjunction,qui,Qu,obj,4,\N,{F: [pos]},['quae'],[kʷaj]
1,6,ne,subordinating_conjunction,ne,ne,mark,4,\N,{F: [pos]},['ne'],[n̪ɛ]
2,6,monstra,noun,monstrum,monstr,nsubj,4,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['mon', 'stra']",[mɔːn̪st̪ra]
3,6,pii,noun,pius,pi,nmod,2,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pi', 'i']",[pɪ̣jɪ]
4,6,paterentur,verb,patior,patere,advcl,17,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [subjunctive], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['pa', 'te', 'ren', 'tur']",[pat̪ɛrɛn̪t̪ʊr]
5,6,talia,determiner,talis,tal,det,6,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_i], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['ta', 'li', 'a']",[t̪alɪ̣ja]
6,6,Troes,noun,trossa,Tro,nsubj,4,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}",['troes'],[t̪rojs]
7,6,delati,verb,defero,delat,acl,6,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_i2, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['de', 'la', 'ti']",[d̪ɛlat̪ɪ]
8,6,in,adposition,in,in,case,9,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪]
9,6,portus,noun,portus,port,obl:arg,7,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_u], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['por', 'tus']",[pɔrt̪ʊs]
10,6,neu,subordinating_conjunction,neu,ne,mark,13,\N,{F: [pos]},['neu'],[n̪ew]
11,6,litora,noun,litora,litor,nsubj,13,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['li', 'to', 'ra']",[lɪt̪ɔra]
12,6,dira,adjective,dirus,dir,amod,11,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['di', 'ra']",[d̪ɪra]
13,6,subirent,verb,subeo,subire,advcl,4,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [subjunctive], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['su', 'bi', 'rent']",[sʊbɪrɛn̪t̪]
14,6,",",punctuation,",",",",punct,4,\N,\N,"[',']",\N
15,6,Neptunus,noun,Neptunus,Neptun,nsubj,17,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['nep', 'tu', 'nus']",[n̪ɛpt̪ʊn̪ʊs]
16,6,ventis,noun,vens,vent,obl,17,"{Case: [dative], Gender: [feminine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ven', 'tis']",[wɛn̪t̪ɪs]
17,6,implevit,verb,impleo,implevi,root,-1,"{Aspect: [perfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['im', 'ple', 'vit']",[ɪmplɛwɪt̪]
18,6,vela,noun,vela,vel,obj,17,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ve', 'la']",[wɛla]
19,6,secundis,adjective,secundus,secund,amod,18,"{Case: [dative], Gender: [neuter], InflClass: [ind_eur_o], Numeral: [distributive], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['se', 'cun', 'dis']",[sɛkʊn̪d̪ɪs]
20,6,atque,coordinating_conjunction,atque,atque,cc,22,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ]
21,6,fugam,noun,fuga,fug,obj,22,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fu', 'gam']",[fʊgãː]
22,6,dedit,verb,do,dedi,conj,17,"{Aspect: [perfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['de', 'dit']",[d̪ɛd̪ɪt̪]
23,6,et,coordinating_conjunction,et,et,cc,27,\N,{F: [pos]},['et'],[ɛt̪]
24,6,praeter,adposition,praeter,praete,case,25,\N,"{F: [pos], N: [neg], V: [neg]}","['prae', 'ter']",[prajt̪ɛr]
25,6,vada,noun,vada,vad,obl,27,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['va', 'da']",[wad̪a]
26,6,fervida,adjective,fervidus,fervid,amod,25,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['fer', 'vi', 'da']",[fɛrwɪd̪a]
27,6,vexit,verb,vicet,vexi,conj,22,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ve', 'xit']",[wɛksɪt̪]
28,6,.,punctuation,.,.,punct,17,\N,\N,['.'],\N
0,7,Iamque,adverb,Iamque,I,advmod,1,\N,"{F: [neg], N: [pos], V: [pos]}","['iam', 'que']",[jamkʷɛ]
1,7,rubescebat,verb,rubesco,rubesceba,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ru', 'bes', 'ce', 'bat']",[rʊbɛskɛbat̪]
2,7,radiis,noun,radium,radi,obl,1,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ra', 'di', 'is']",[rad̪ɪ̣jɪs]
3,7,mare,noun,mare,mar,nsubj,1,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ma', 're']",[marɛ]
4,7,et,coordinating_conjunction,et,et,cc,5,\N,{F: [pos]},['et'],[ɛt̪]
5,7,aethere,noun,aether,aether,conj,2,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['aet', 'he', 're']",[ajt̪ʰɛrɛ]
6,7,ab,adposition,ab,ab,case,7,\N,"{F: [pos], N: [neg], V: [neg]}",['ab'],[ab]
7,7,alto,adjective,altus,alt,obl:arg,11,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['al', 'to']",[aɫt̪ɔ]
8,7,Aurora,noun,auror,Auror,nsubj,11,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['au', 'ro', 'ra']",[awrɔra]
9,7,in,adposition,in,in,case,10,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪]
10,7,roseis,noun,rosea,rose,obl,11,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ro', 'seis']",[rɔsejs]
11,7,fulgebat,verb,fulgeo,fulgeba,conj,1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ful', 'ge', 'bat']",[fʊɫgɛbat̪]
12,7,lutea,noun,lutea,lute,nsubj,11,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['lu', 'te', 'a']",[lʊt̪ɛ̣ja]
13,7,bigis,noun,bigus,big,nmod,12,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['bi', 'gis']",[bɪgɪs]
14,7,:,punctuation,:,:,punct,1,\N,\N,[':'],\N
0,8,cum,subordinating_conjunction,cum,cum,mark,5,{PronominalType: [relative]},{F: [pos]},['cum'],[kũː]
1,8,venti,noun,vens,vent,nmod,3,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ven', 'ti']",[wɛn̪t̪ɪ]
2,8,posuere,adverb,posuere,posuer,advmod,5,\N,"{F: [neg], N: [pos], V: [pos]}","['po', 'su', 'e', 're']",[pɔsʊjɛrɛ]
3,8,omnisque,adjective,omnisque,omn,xcomp,5,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['om', 'nis', 'que']",[ɔmn̪ɪskʷɛ]
4,8,repente,verb,repens,repent,advcl:abs,5,"{Aspect: [imperfective], Case: [ablative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['re', 'pen', 'te']",[rɛpɛn̪t̪ɛ]
5,8,resedit,verb,resedio,resedi,root,-1,"{Aspect: [perfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['re', 'se', 'dit']",[rɛsɛd̪ɪt̪]
6,8,flatus,noun,flatus,flat,nsubj,5,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fla', 'tus']",[flat̪ʊs]
7,8,et,coordinating_conjunction,et,et,cc,10,\N,{F: [pos]},['et'],[ɛt̪]
8,8,in,adposition,in,in,case,9,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪]
9,8,lento,noun,lentus,lent,obl,10,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['len', 'to']",[lɛn̪t̪ɔ]
10,8,luctantur,verb,lucto,lucta,conj,5,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['luc', 'tan', 'tur']",[lʊkt̪an̪t̪ʊr]
11,8,marmore,noun,marmor,marmor,obl,10,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mar', 'mo', 're']",[marmɔrɛ]
12,8,tonsae,noun,tonsa,tons,nmod,11,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ton', 'sae']",[t̪ɔːn̪saj]
13,8,.,punctuation,.,.,punct,5,\N,\N,['.'],\N
0,9,Atque,coordinating_conjunction,atque,A,cc,7,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ]
1,9,hic,determiner,hic,hic,det,2,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['hic'],[hɪk]
2,9,Aeneas,proper_noun,aenea,Aene,nsubj,7,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_a], NameType: [person_given_name], Number: [singular], <class 'NoneType'>: [None]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'ne', 'as']",[ajn̪ɛ̣jas]
3,9,ingentem,adjective,ingens,ingent,obj,7,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['in', 'gen', 'tem']",[ɪŋgɛn̪t̪ẽː]
4,9,ex,adposition,ex,ex,case,5,\N,"{F: [pos], N: [neg], V: [neg]}",['ex'],[ɛks]
5,9,aequore,noun,aequo,aequor,obl,7,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'quo', 're']",[ajkʷɔrɛ]
6,9,lucum,noun,lux,luc,obj,7,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['lu', 'cum']",[lʊkũː]
7,9,prospicit,verb,prospicio,prospici,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pros', 'pi', 'cit']",[prɔspɪkɪt̪]
8,9,.,punctuation,.,.,punct,7,\N,\N,['.'],\N
0,10,Hunc,determiner,hic,Hunc,root,-1,"{Case: [accusative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['hunc'],[hʊŋk]
1,10,inter,adposition,inter,inter,case,2,\N,"{F: [pos], N: [neg], V: [neg]}","['in', 'ter']",[ɪn̪t̪ɛr]
2,10,fluvio,noun,fluvium,fluvi,advcl,0,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['flu', 'vi', 'o']",[flʊwɪ̣jɔ]
3,10,Tiberinus,noun,Tiberinus,Tiberin,advcl,0,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ti', 'be', 'ri', 'nus']",[t̪ɪbɛrɪn̪ʊs]
4,10,amoeno,noun,amoenus,amoen,obl,0,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 'moe', 'no']",[amojn̪ɔ]
5,10,.,punctuation,.,.,punct,0,\N,\N,['.'],\N
0,11,verticibus,noun,vertix,vertic,obl,8,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ver', 'ti', 'ci', 'bus']",[wɛrt̪ɪkɪbʊs]
1,11,rapidis,noun,rapis,rapid,obl,8,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ra', 'pi', 'dis']",[rapɪd̪ɪs]
2,11,et,coordinating_conjunction,et,et,cc,3,\N,{F: [pos]},['et'],[ɛt̪]
3,11,multa,determiner,multus,mult,conj,1,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Numeral: [cardinal], Number: [plural], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['mul', 'ta']",[mʊɫt̪a]
4,11,flavus,adjective,flavus,flav,amod,5,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['fla', 'vus']",[flawʊs]
5,11,arena,noun,arenus,aren,nsubj,8,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['a', 're', 'na']",[arɛn̪a]
6,11,in,adposition,in,in,case,7,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪]
7,11,mare,noun,mare,mar,obl:arg,8,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ma', 're']",[marɛ]
8,11,prorumpit,verb,prorumpo,prorumpi,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pro', 'rum', 'pit']",[prɔrʊmpɪt̪]
9,11,.,punctuation,.,.,punct,8,\N,\N,['.'],\N
0,12,Variae,adjective,varius,Vari,amod,2,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['va', 'ri', 'ae']",[warɪ̣jaj]
1,12,circumque,particle,circumque,circ,obl,10,\N,{F: [pos]},"['cir', 'cum', 'que']",[kɪrkʊmkʷɛ]
2,12,supraque,noun,supraqum,supr,flat,1,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['su', 'pra', 'que']",[sʊprakʷɛ]
3,12,adsuetae,verb,adsum,adsuet,acl,2,"{Aspect: [perfective], Case: [nominative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ad', 'su', 'e', 'tae']",[ad̪sʊjɛt̪aj]
4,12,ripis,noun,ripis,rip,obl,3,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_e], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ri', 'pis']",[rɪpɪs]
5,12,volucres,noun,volucer,volucr,nsubj,10,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['vo', 'lu', 'cres']",[wɔlʊkrɛs]
6,12,et,coordinating_conjunction,et,et,cc,8,\N,{F: [pos]},['et'],[ɛt̪]
7,12,fluminis,noun,flumen,flumin,nmod,8,"{Case: [genitive], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['flu', 'mi', 'nis']",[flʊmɪn̪ɪs]
8,12,alveo,noun,alveum,alve,obl,10,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['al', 've', 'o']",[aɫwɛ̣jɔ]
9,12,aethera,noun,aethura,aether,obj,10,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['aet', 'he', 'ra']",[ajt̪ʰɛra]
10,12,mulcebant,verb,mulceo,mulceba,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['mul', 'ce', 'bant']",[mʊɫkɛban̪t̪]
11,12,cantu,noun,cantus,cant,obl,13,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['can', 'tu']",[kan̪t̪ʊ]
12,12,lucoque,noun,lucosus,luc,obl,13,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['lu', 'co', 'que']",[lʊkɔkʷɛ]
13,12,volabant,verb,volo,volaba,conj,10,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['vo', 'la', 'bant']",[wɔlaban̪t̪]
14,12,.,punctuation,.,.,punct,10,\N,\N,['.'],\N
0,13,flectere,verb,flecto,flecter,csubj,6,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['flec', 'te', 're']",[flɛkt̪ɛrɛ]
1,13,iter,noun,iter,ite,obj,0,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['i', 'ter']",[ɪt̪ɛr]
2,13,sociis,noun,socia,soci,obl,0,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['so', 'ci', 'is']",[sɔkɪ̣jɪs]
3,13,terraeque,noun,terra,terr,nmod,2,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ter', 'rae', 'que']",[t̪ɛrrajkʷɛ]
4,13,advertere,verb,adverto,adverter,xcomp,6,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ad', 'ver', 'te', 're']",[ad̪wɛrt̪ɛrɛ]
5,13,proras,noun,prora,pror,obj,4,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pro', 'ras']",[prɔras]
6,13,imperat,verb,impero,impera,root,-1,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['im', 'pe', 'rat']",[ɪmpɛrat̪]
7,13,et,coordinating_conjunction,et,et,cc,10,\N,{F: [pos]},['et'],[ɛt̪]
8,13,laetus,adjective,laetus,laet,nsubj,10,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['lae', 'tus']",[lajt̪ʊs]
9,13,fluvio,noun,fluvium,fluvi,obl,10,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['flu', 'vi', 'o']",[flʊwɪ̣jɔ]
10,13,succedit,verb,succedo,succedi,conj,6,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['suc', 'ce', 'dit']",[sʊkkɛd̪ɪt̪]
11,13,opaco,noun,opacus,opac,obl:arg,10,"{Case: [dative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['o', 'pa', 'co']",[ɔpakɔ]
12,13,.,punctuation,.,.,punct,6,\N,\N,['.'],\N
0,14,Nunc,adverb,nunc,Nunc,advmod:tmod,1,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['nunc'],[n̪ʊŋk]
1,14,age,verb,ago,ag,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [imperative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['a', 'ge']",[agɛ]
2,14,",",punctuation,",",",",punct,3,\N,\N,"[',']",\N
3,14,qui,pronoun,qui,qui,nsubj,27,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [plural], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['qui'],[kʷɪ]
4,14,reges,noun,rex,reg,obj,27,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['re', 'ges']",[rɛgɛs]
5,14,",",punctuation,",",",",punct,6,\N,\N,"[',']",\N
6,14,Erato,verb,ero,Erat,acl,4,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['e', 'ra', 'to']",[ɛrat̪ɔ]
