lex_ref_link_id,orig_word_id,reflex,gloss_eng,master_lemma,master_entry_str,new_word_id
22723,300974,vāna-,"the weaving","vāna (वान)","3. vāna (वान)   n. (fr. √ ve (वे)) the act of weaving or sewing, Nyāyam.; Sāy. (reckoned among the 64 khalā (खल्ā)s) a mat of straw, L.",NULL
83561,300989,vāra-,"precious thing, treasure","vāra (वार)","3. vārá (वार)   m. (fr. √ 2. vṛ (वृ)) choice (see vāre-vṛta (वारे-वृत)) anything chosen or choice or exquisite, goods, treasure, RV. (often ifc.; cf. aśasta- (अशस्त-), ṛdhad- (ऋधद्-), dāti-v° (दाति-व्°) &c.) N. of a poet, Cat.",NULL
23175,300997,"vāsayati ","fills with fragrance","vās (वास्)","2. vās (वास्)   cl. 10. P. (Dhātup. xxxv, 32; perhaps only Nom. fr. next) vāsayati (वासयति) (ep. also °te (°ते); aor. -avavāsat (-अववासत्)), to perfume, make fragrant, scent, fumigate, incense, steep, MBh.; Kāv. &c.",NULL
85867,301005,ví-,apart,"vi (वि)","3. vi (वि)   ind. (prob. for an original dvi (द्वि), meaning ‘in two parts’; and opp. to sam (सम्), q.v.) apart, asunder, in different directions, to and fro, about, away, away from, off, without, RV. &c. &c. In RV. it appears also as a prep. with acc. denoting ‘through’ or ‘between’ (with ellipse of the verb, e.g. i, 181, 5; x, 86, 20 &c.) It is esp. used as a prefix to verbs or nouns and other parts of speech derived from verbs, to express ‘division’, ‘distinction’, ‘distribution’, ‘arrangement’, ‘order’, ‘opposition’, or ‘deliberation’ (cf. vi-√ bhid (वि-√ भिद्), -śiṣ (-शिष्), -dhā (-धा), -rudh (-रुध्), -car (-चर्), with their nominal derivatives) sometimes it gives a meaning opposite to the idea contained in the simple root (e.g. √ krī (क्री), ‘to buy’; vi-√ krī (वि-√ क्री), ‘to sell’), or it intensifies that idea (e.g. √ hiṃs (हिंस्), ‘to injure’; vi-√ hiṃs (वि-√ हिंस्), ‘to injure severely’). The above 3. vi (वि) may also be used in forming compounds not immediately referable to verbs, in which cases it may express ‘difference’ (cf. 1. vi-lakṣaṇa (वि-लक्षण)), ‘change’ or ‘variety’ (cf. vi-citra (वि-चित्र)), ‘intensity’ (cf. vi-karāla (वि-कराल)), ‘manifoldness’ (cf. vi-vidha (वि-विध)), ‘contrariety’ (cf. vi-loma (वि-लोम)), ‘deviation from right’ (cf. vi-śīla (वि-शील)), ‘negation’ or ‘privation’ (cf. vi-kaccha (वि-कच्छ), being often used like 3. a (अ), nir (निर्), and nis (निस्) [qq.vv.], and like the Lat. dis, se, and the English a, dis, in, un &c.) in some cases it does not seem to modify the meaning of the simple word at all (cf. vi-jāmi (वि-जामि), vi-jāmātṛ (वि-जामातृ)) it is also used to form proper names out of other proper names (e.g. vi-koka (वि-कोक), vi-pṛthu (वि-पृथु), vi-viṃśa (वि-विंश)). To save space such words are here mostly collected under one article but words having several subordinate compounds will be found s.v.",NULL
46345,301081,śad-,"fall off, fall out","śad (शद्)","2. śad (शद्)   cl. 1. 6. Ā. (Dhātup. xx, 25; xxviii, 134) śīyate (शीयते) (cf. Pāṇ. vii, 3, 78; P. in non-conjugational tenses, i, 3, 60; pf. śaśada (शशद), śeduḥ (शेदुः), Br.; fut. śatsyati (शत्स्यति), AV.; aor. aśadat (अशदत्) Gr.; fut. śattā (शत्ता), ib. ; inf. śattum (शत्तुम्), ib.), to fall, fall off or out, AV.; Br.; Bhaṭṭ. : Caus. śādayati (शादयति), to impel, drive on (cattle), Pāṇ. vii, 3, 42;  śātayáti (शातयति), °te (°ते) (cf. ib.), to cause to fall off or out or asunder, hew or cut off, knock out, AV. &c. &c.; to fell, throw down, slay, kill, MBh.; Hariv.; R.; to disperse, dispel, remove, destroy, Gobh.; Śiś.; Suśr. : Desid. śiśatsati (शिशत्सति) Gr.: Intens. śāśadyate (शाशद्यते), śāśatti (शाशत्ति), ib.",NULL
69191,301175,sá-dhrī,together,"sadhri (सध्रि)","2. sadhri (सध्रि)   (= 2. saha (सह)), with, along with, together with, Pāṇ. vi, 3, 95",NULL
69216,301182,samá-,"even, equal, the same","sama (सम)","2. sama (सम)   mf(ā (आ))n. (prob. originally identical with prec.; cf. samāna (समान)) even, smooth, flat, plain, level, parallel (karṇa-s° (कर्ण-स्°), ‘on a level with the ear’; bhūmi- (भूमि-) or bhūmeḥ samaṃ-√ kṛ (भूमेः समं-√ कृ), ‘to make level with the earth’), RV. &c. &c. same, equal, similar, like, equivalent, like to or identical or homogeneous with (instr., e.g. mayā sama (मया सम), ‘like to me’; or gen., rarely abl.), like in or with regard to anything (instr. gen. loc., or -tas (-तस्), or comp.; samaṃ-√ kṛ (समं-√ कृ), ‘to make equal, balance’), ib. always the same, constant, unchanged, fair, impartial towards (loc. or gen.), ib. even (not ‘odd’), a pair, VarBṛS. having the right measure, regular, normal, right, straight (samaṃ-√ kṛ (समं-√ कृ), ‘to put right or in order’), AitBr. &c. &c. equable, neutral, indifferent, VarBṛS. equally distant from extremes, ordinary, common, middling, Mn.; MBh. &c. just, upright, good, straight, honest, ib. easy, convenient, Pañcat. full, complete, whole, entire, L. sama (सम)   m. peace (perhaps w.r. for śama (शम)), R.; Kām. the point of intersection of the horizon and the meridian line, Gol. N. of partic. zodiacal signs (esp. Vṛṣa (Vṛṣअ), kharkaṭa (खर्कṭअ), khanyā (खन्य्ā), Vṛścika (Vṛśचिक), ṃakara (ंअकर), and ṃīna (ंīन)), MW. a kind of straight line placed over a numerical figure to mark the process of extracting the square root, ib. (in music) a kind of time, Saṃgīt. a grass-conflagration, L. a jhina (झिन), Gal. N. of a son of dhharma (ध्हर्म), VP. of a son of dhhṛtarāṣṭra (ध्ह्ṛतर्āṣṭर), MBh. of a king of the ṅandi-vega (ङन्दि-वेग)s (v.l. śama (शम)), ib. sama (सम)   (am (अम्)), n. level ground, a plain (same bhū́myāḥ (समे भूम्या॑ः), ‘on level ground’), AV.; ŚBr.; Mn.; MBh.; R. equability, equanimity, imperturbability, MBh. likeness, similarity, equality (ena (एन), ‘equally, in the same manner’), Kāś. on Pāṇ. ii, 3, 18 right measure or proportion (ena (एन), ‘exactly, precisely’), ŚBr. settlement, compensation, Mn. viii, 177 good circumstances, Mṛcch. (in rhet.) a partic. figure, sameness of objects compared to one another, Pratāp.; Kuval. (in geom.) a mean proportional segment (described as a fourth proportional to the two perpendiculars and the link or segment, and used for solving problems in a trapezium), Col. = samā (समा) f. a year (see pāpa-s° (पाप-स्°), puṇya-s° (पुण्य-स्°), and su-ṣama (सु-षम))",NULL
61451,301184,sam-amantē,"they vow","samam (समम्)","2. sam-√ am (सम्-√ अम्)   Ā. -amate (-अमते), to ask eagerly, solicit, win over, RV.; to fix or settle firmly, ib.; to ally or connect one's self with, AV.",NULL
69256,301214,sā́man-,"good conciliatory words, mildness, friendly accommodation","sāman (सामन्)","2. sāmán (सामन्)   n. (m. only in TBr.; prob. connected with √ sāntv (सान्त्व्); accord. to some fr. √ 1. sā (सा); cf. 3. sāman (सामन्)) calming, tranquillizing, (esp.) kind or gentle words for winning an adversary, conciliation, negotiation (one of the 4 ūpāya (ऊप्āय)s or means of success against an enemy, the other 3 being dāna (दान), bheda (भेद), and daṇḍa (दण्ड), qq.vv.; ibc. or instr. sg. and pl., ‘by friendly means or in a friendly way, willingly, voluntarily’), TBr.; &c.",NULL
69649,301221,sā́ra-,"pith of a tree (cf. lat. r??bur 'heartwood'), firmness, strength","sāra (सार)","2. sārá (सार)   m. n. (ifc. f(ā (आ)). ; perhaps to be connected with 1. sāra (सार) above; prob. fr. a lost root meaning ‘to be strong’) the core or pith or solid interior of anything, RV. &c. &c. firmness, strength, power, energy, AV. &c. &c. the substance or essence or marrow or cream or heart or essential part of anything, best part, quintessence (ifc. = ‘chiefly consisting of or depending on &c.’ [cf. para (पर)] e.g. dharma-sāraṃ jagat (धर्म-सारं जगत्), ‘the world chiefly depends on justice’; tūṣṇīṃ-sāra (तूष्णीं-सार) mfn. ‘chiefly silent’; sārat sāram (सारत् सारम्), ‘the very best’), AitBr. &c. &c. the real meaning, main point, MW. a compendium, summary, epitome (often ifc. in titles of books) a chief-ingredient or constituent part of the body (causing the peculiarities of temperament; reckoned to be 7, viz. sattva (सत्त्व), śukra (शुक्र), majjan (मज्जन्), asthi (अस्थि), medas (मेदस्), māṃsa (मांस), rakta (रक्त)), Suśr.; VarBṛS. any ingredient, Suśr. nectar, R.; BhP. cream, curds, L. worth, value (eṇa (एण), ‘in consideration of’, ‘according to’), Mn.; Yājñ. &c. wealth, property, goods, riches, Kāv.; Pur.; Rājat. (in rhet.) a kind of climax (uttaro (उत्तरो)ttaram utkarzaH), Sāh.; Kpr. resin used as a perfume, Suśr.; ŚārṅgS. water, Vās. dung, Kṛṣis. the matter formed in a boil or ulcer, pus, MW. impure carbonate of soda, ib. a confederate prince, ally, VarBṛS. (= 1. śāra (शार)) a piece at chess or backgammon &c. sārá (सार)   mf(ā (आ))n. hard, firm solid strong, MBh.; Kāv. &c. precious, valuable, Daś. good, sound, best, excellent, BhP.; Pañcar. sound (as an argument, thoroughly proved), W. full of (instr.), VarBṛS. motley, speckled (= śāra (शार)), Suśr.; Kād.",NULL
7097,301282,smārayati,"reminds (someone of)","smṛ (स्मृ)","2. smṛ (स्मृ)   cl. 1. P. (Dhātup. xxii, 35) smaráti (स्मरति) (mc. also °te (°ते); pf. sasmāra (सस्मार), sasmartha (सस्मर्थ), sasmaruḥ (सस्मरुः), MBh.; R. &c.; aor. asmārṣīt (अस्मार्षीत्), °ṣuḥ (°षुः), ib.; fut. smartā (स्मर्ता), smariṣyati (स्मरिष्यति), ib.; inf. smartum (स्मर्तुम्), ib.; ind.p. smṛtvā (स्मृत्वा), GṛŚrS.; smaritvā (स्मरित्वा), MBh.; -smṛtya (-स्मृत्य), smāram (स्मारम्) [q.v.] ib. &c.), to remember, recollect, bear in mind, call to mind, think of, be mindful of (gen. or acc.; the action remembered is expressed by a p.p. or an impf. with yad (यद्), ‘that’, or by a fut. without yad (यद्); the fut. may stand with yad (यद्), if there are two actions; cf. Pāṇ. ii, 3, 52; iii, 2, 112 &c.), RV. &c. &c.; to remember or think of with sorrow or regret, MBh.; to hand down memoriter, teach, declare, RPrāt., Kāś.; Pañcat.; to recite, Hcat. : Pass. smaryaté (स्मर्यते) (aor. asmāri (अस्मारि); Prec. smṛṣīṣṭa (स्मृषीष्ट) or smariṣīṣṭa (स्मरिषीष्ट)), to be remembered or recorded or declared (as a law) or mentioned in the śmṛti (श्म्ṛति) (with na (न), ‘to be passed over in silence’), Br.; Rājat.; Sarvad.; to be declared or regarded as, pass for (nom. or loc.), Āpast., Kāś. : Caus. smārayati (स्मारयति) (rarely smarayati (स्मरयति); mc. also Ā.; aor. asasmarat (असस्मरत्); Pass. smāryate (स्मार्यते) or smaryate (स्मर्यते)), to cause to remember or be mindful of or regret, MBh.; R. &c. (cf. Pāṇ. i, 3, 67, Sch.); to remind any one of (two acc. or acc. and gen. or rarely gen. of person), MBh.; Kāv. &c.: Desid. susmūrṣate (सुस्मूर्षते) (Pāṇ. i, 3, 57), to wish to remember, Bhaṭṭ. : Intens. sāsmaryate (सास्मर्यते) or sāsmarti (सास्मर्ति) Gr.",NULL
73410,301282,smárati,"remembers, commemorates","smṛ (स्मृ)","2. smṛ (स्मृ)   cl. 1. P. (Dhātup. xxii, 35) smaráti (स्मरति) (mc. also °te (°ते); pf. sasmāra (सस्मार), sasmartha (सस्मर्थ), sasmaruḥ (सस्मरुः), MBh.; R. &c.; aor. asmārṣīt (अस्मार्षीत्), °ṣuḥ (°षुः), ib.; fut. smartā (स्मर्ता), smariṣyati (स्मरिष्यति), ib.; inf. smartum (स्मर्तुम्), ib.; ind.p. smṛtvā (स्मृत्वा), GṛŚrS.; smaritvā (स्मरित्वा), MBh.; -smṛtya (-स्मृत्य), smāram (स्मारम्) [q.v.] ib. &c.), to remember, recollect, bear in mind, call to mind, think of, be mindful of (gen. or acc.; the action remembered is expressed by a p.p. or an impf. with yad (यद्), ‘that’, or by a fut. without yad (यद्); the fut. may stand with yad (यद्), if there are two actions; cf. Pāṇ. ii, 3, 52; iii, 2, 112 &c.), RV. &c. &c.; to remember or think of with sorrow or regret, MBh.; to hand down memoriter, teach, declare, RPrāt., Kāś.; Pañcat.; to recite, Hcat. : Pass. smaryaté (स्मर्यते) (aor. asmāri (अस्मारि); Prec. smṛṣīṣṭa (स्मृषीष्ट) or smariṣīṣṭa (स्मरिषीष्ट)), to be remembered or recorded or declared (as a law) or mentioned in the śmṛti (श्म्ṛति) (with na (न), ‘to be passed over in silence’), Br.; Rājat.; Sarvad.; to be declared or regarded as, pass for (nom. or loc.), Āpast., Kāś. : Caus. smārayati (स्मारयति) (rarely smarayati (स्मरयति); mc. also Ā.; aor. asasmarat (असस्मरत्); Pass. smāryate (स्मार्यते) or smaryate (स्मर्यते)), to cause to remember or be mindful of or regret, MBh.; R. &c. (cf. Pāṇ. i, 3, 67, Sch.); to remind any one of (two acc. or acc. and gen. or rarely gen. of person), MBh.; Kāv. &c.: Desid. susmūrṣate (सुस्मूर्षते) (Pāṇ. i, 3, 57), to wish to remember, Bhaṭṭ. : Intens. sāsmaryate (सास्मर्यते) or sāsmarti (सास्मर्ति) Gr.",NULL
78049,301288,svárati,"shines, appears","svar (स्वर्)","2. svar (स्वर्)   (prob. = a lost √ sur (सुर्); cf. √ svṛ (स्वृ)), cl. 1. P. svarati (स्वरति), Caus. svarayati (स्वरयति), to shine.",NULL
77893,301289,svídyati,sweats,"svid (स्विद्)","2. svid (स्विद्)   cl. 1. Ā. 4. P. (Dhātup. xviii, 4; xxvi, 79) svedate (स्वेदते) or svidyati (स्विद्यति) (Ā. svidyate (स्विद्यते), Yājñ.; p. svidyamāna (स्विद्यमान), Suśr.; pf. siṣveda (सिष्वेद) Gr.; siṣvide (सिष्विदे), MBh.; p. siṣvidāna (सिष्विदान), RV.; aor. asvidat (अस्विदत्), Śiś.; fut. svettā (स्वेत्ता), svetsyati (स्वेत्स्यति) Gr.; ind.p. -svedam (-स्वेदम्), Br.), to sweat, perspire, AitĀr.; ChUp.; KātyŚr.; MBh. &c.;  (svedate (स्वेदते)), to be anointed, Dhātup.; to be disturbed (?), ib. : Caus. svedayati (स्वेदयति) (aor. asiṣvidat (असिष्विदत्)), to cause to sweat, treat with sudorifics, Suśr.; to foment, soften, SāmavBr. : Desid. of Caus. sisvedayiṣati (सिस्वेदयिषति), Gr.: Desid. siṣvitsati (सिष्वित्सति), ib. : Intens. seṣvidyate (सेष्विद्यते), seṣvetti (सेष्वेत्ति), ib.",NULL
77894,301289,svḗdatē,sweats,"svid (स्विद्)","2. svid (स्विद्)   cl. 1. Ā. 4. P. (Dhātup. xviii, 4; xxvi, 79) svedate (स्वेदते) or svidyati (स्विद्यति) (Ā. svidyate (स्विद्यते), Yājñ.; p. svidyamāna (स्विद्यमान), Suśr.; pf. siṣveda (सिष्वेद) Gr.; siṣvide (सिष्विदे), MBh.; p. siṣvidāna (सिष्विदान), RV.; aor. asvidat (अस्विदत्), Śiś.; fut. svettā (स्वेत्ता), svetsyati (स्वेत्स्यति) Gr.; ind.p. -svedam (-स्वेदम्), Br.), to sweat, perspire, AitĀr.; ChUp.; KātyŚr.; MBh. &c.;  (svedate (स्वेदते)), to be anointed, Dhātup.; to be disturbed (?), ib. : Caus. svedayati (स्वेदयति) (aor. asiṣvidat (असिष्विदत्)), to cause to sweat, treat with sudorifics, Suśr.; to foment, soften, SāmavBr. : Desid. of Caus. sisvedayiṣati (सिस्वेदयिषति), Gr.: Desid. siṣvitsati (सिष्वित्सति), ib. : Intens. seṣvidyate (सेष्विद्यते), seṣvetti (सेष्वेत्ति), ib.",NULL
77919,301289,"svēdáyati ","makes sweat","svid (स्विद्)","2. svid (स्विद्)   cl. 1. Ā. 4. P. (Dhātup. xviii, 4; xxvi, 79) svedate (स्वेदते) or svidyati (स्विद्यति) (Ā. svidyate (स्विद्यते), Yājñ.; p. svidyamāna (स्विद्यमान), Suśr.; pf. siṣveda (सिष्वेद) Gr.; siṣvide (सिष्विदे), MBh.; p. siṣvidāna (सिष्विदान), RV.; aor. asvidat (अस्विदत्), Śiś.; fut. svettā (स्वेत्ता), svetsyati (स्वेत्स्यति) Gr.; ind.p. -svedam (-स्वेदम्), Br.), to sweat, perspire, AitĀr.; ChUp.; KātyŚr.; MBh. &c.;  (svedate (स्वेदते)), to be anointed, Dhātup.; to be disturbed (?), ib. : Caus. svedayati (स्वेदयति) (aor. asiṣvidat (असिष्विदत्)), to cause to sweat, treat with sudorifics, Suśr.; to foment, soften, SāmavBr. : Desid. of Caus. sisvedayiṣati (सिस्वेदयिषति), Gr.: Desid. siṣvitsati (सिष्वित्सति), ib. : Intens. seṣvidyate (सेष्विद्यते), seṣvetti (सेष्वेत्ति), ib.",NULL
41185,301292,"ha ","(enclitic particle)","ha (ह)","3. ha (ह)   ind. (prob. orig. identical with 2. gha (घ), and used as a particle for emphasizing a preceding word, esp. if it begins a sentence closely connected with another; very frequent in the bhrāhmaṇa (भ्र्āह्मṇअ)s and śūtra (श्ūत्र)s, and often translatable by) indeed, assuredly, verily, of course, then &c. (often with other particles, e.g. with tv eva (त्व् एव), u (उ), sma (स्म), vai (वै) &c.; na ha (न ह), ‘not indeed’; also with interrogatives and relatives, e.g. yad dha (यद् ध), ‘when indeed’; kad dha (कद् ध), ‘what then?’ sometimes with impf. or pf. [cf. Pāṇ. iii, 2, 116]; in later language very commonly used as a mere expletive, esp. at the end of a verse), RV.; &c.",NULL
40979,301299,háva-,invocation,"hava (हव)","2. havá (हव)   mfn. (fr. √ hve (ह्वे) or hū (हू); for 1. See p. 1293, col. 2) calling, RV. havá (हव)   m. call, invocation, ib.; AV. direction, order, command, L.",NULL
41612,301310,hḗman,"in winter","heman (हेमन्)","2. hemán (हेमन्)   (see hima (हिम) and next), winter (only used in loc., ‘in the winter’), TS.; Kāṭh.; ŚBr.",NULL
